duration,voiced_fraction,f0_mean,f0_std,f0_min,f0_max,f0_range,rms,intensity_mean,intensity_std,intensity_max,intensity_min,hnr_mean,hnr_std,file,emotion,actor,source,iemo_style,text
2.7975,0.6739130434782609,229.6196796479327,56.360083308789626,164.33757923378565,408.0025100162858,243.66493078250014,0.17593768126585385,71.05095209920519,11.153440213600291,90.0086168633807,45.96893583216388,10.622018437901733,6.093608910983354,Ses01F_impro03_M013,happy,102,iemocap,impro,Like you need another one of those.[LAUGHTER]
3.5874375,0.647887323943662,210.49434252281708,80.30646085246329,87.06924298689836,531.1538233517239,444.0845803648255,0.04947462163951277,61.21250446158796,8.36254118907144,79.75448524790386,45.10337168657371,5.538413145594735,4.016784991718934,Ses01F_impro03_M014,happy,102,iemocap,impro,Is that your phone?
2.18,0.7953488372093023,182.73656960549062,57.701355480778986,103.54452111519171,472.9676101261281,369.42308901093634,0.05642112450182242,61.440847999196365,9.120902596171602,80.61380581818295,42.236072298786084,11.766883589848023,5.785054529383659,Ses01F_impro03_M015,happy,102,iemocap,impro,He loves you.
1.805,0.4519774011299435,154.61977690387363,28.11475340714786,114.7918782213938,200.91996572421604,86.12808750282224,0.034108216177103676,55.355626419151015,11.005570957701835,73.74813534672424,40.68202198737034,9.05615037340525,5.847943951550304,Ses01F_impro03_M016,neutral,102,iemocap,impro,How much did he win at the slot?
2.6675,0.5095057034220533,238.55939282262474,94.85071243836437,118.78557423097031,457.7444207129775,338.9588464820072,0.04519863576122387,55.978929190147944,11.361279492628958,76.73920913221536,39.63283881097343,10.917452577495329,4.902606016461675,Ses01F_impro03_M017,surprised,102,iemocap,impro,Really? Penny slots?
1.4375,0.4357142857142857,147.56378758922708,34.94774576645254,97.73262437685845,210.76188710519102,113.02926272833257,0.010077625072375612,49.133228705695224,6.940174471383129,61.95882089470916,40.20335741494446,5.9358236942451725,5.552849639664658,Ses01F_impro03_M018,surprised,102,iemocap,impro,Wow.
4.79,0.5756302521008403,148.97793324984636,70.9717177502709,90.45581629019732,530.4618881918142,440.00607190161685,0.019719780338503072,54.951888221319585,7.684774625343194,69.76993504927505,39.34516444879329,7.582119449586439,5.563644031437551,Ses01F_impro03_M019,neutral,102,iemocap,impro,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.
4.62,0.7189542483660131,150.05626077592183,42.03617891325331,92.86391225358693,388.7648370276256,295.9009247740387,0.032730445785531054,57.5643561075681,8.30942374473339,75.73815397204767,40.040108604681414,9.005181063612225,4.70243368972046,Ses01F_impro03_M020,neutral,102,iemocap,impro,"But the pennies always get you because you end up spending like, you know, fifty bucks."
2.68,0.6037735849056604,123.52927753903387,27.622893404426375,89.46673257658067,184.28296184604793,94.81622926946726,0.023245334225707355,53.85450499873091,8.252980913702311,72.85402713439801,39.974316527778456,7.177841786777366,4.264015153611445,Ses01F_impro03_M021,neutral,102,iemocap,impro,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you."
1.66,0.4662576687116564,215.5398356492693,75.36903410194114,106.82345460530733,380.08656690502374,273.2631122997164,0.03304848934626569,53.57711081342345,9.504985983051897,75.94668263260562,41.638264602067466,5.626273862766476,4.091989300209357,Ses01F_impro03_M022,happy,102,iemocap,impro,Awesome.
3.6899375,0.3424657534246575,215.1619984094952,81.94407239983424,111.04889905013516,588.874894181854,477.8259951317188,0.06966318538090376,57.83451561586998,12.161212688722982,81.60408779970682,38.918521873198266,9.59750869342924,5.8893605766561095,Ses01F_impro03_M023,happy,102,iemocap,impro,[LAUGHTER] Cat babies.
2.2199375,0.43119266055045874,293.9512353153082,120.18602631475248,108.87692829067974,485.0165691004803,376.13964080980054,0.02221489693412695,52.68298809066181,9.025081986963741,72.39134015575931,39.890896801196305,4.976662007183512,4.66027158270314,Ses01F_impro03_M024,neutral,102,iemocap,impro,That's fair enough.
4.3945,0.48394495412844035,205.11297978901538,75.75545002088124,75.23111206990852,594.8792241578055,519.6481120878971,0.03801216285605596,55.41714076279624,10.500778355140644,79.86386854830222,38.71795060660379,12.353056358053657,6.118181010240883,Ses01F_impro04_F000,neutral,101,iemocap,impro,"Uh, what?  Craig's List?  Oh the internet thing?"
4.405125,0.32723112128146453,208.44539691085222,105.55311733572316,88.20521768318103,528.3567554079459,440.15153772476486,0.021450066247945997,52.71484323356444,8.283510933876096,73.48570054294746,39.07232011681841,5.772301485020482,5.749247896995931,Ses01F_impro04_F001,neutral,101,iemocap,impro,I don't know.  Isn't that-- that's all like escort services and things like that.
2.4095625,0.10970464135021098,192.20681803998326,101.74212296552267,79.38410999035321,541.2735492484853,461.88943925813214,0.007142068833995291,44.84387597741293,5.149454671931298,66.10371678796425,38.89595883619809,8.865229848806681,3.3219056037270596,Ses01F_impro04_F005,neutral,101,iemocap,impro,He just...
3.5565,0.4971590909090909,267.22793065886856,100.70199614134617,138.38057084215075,485.31482947525245,346.9342586331017,0.04716340093579478,57.58445085389256,12.492889705418447,75.58124265618369,39.58097338801995,7.142421512669805,6.076648151571073,Ses01F_impro04_F006,neutral,101,iemocap,impro,you know what?  I heard about that job.  I applied for that.
1.3836875,0.2518518518518518,192.62877995760584,30.441027168726674,76.0213056555038,223.72305783717167,147.70175218166787,0.014198587760143853,47.9858726816506,8.407979477085386,67.67441710755135,37.63289586602592,7.347637291246103,7.739337569361,Ses01F_impro04_F009,neutral,101,iemocap,impro,Yeah.
4.2368125,0.4595238095238095,198.5320001473038,60.788764932074265,134.25725225389917,594.7623468261671,460.5050945722679,0.044241524231601916,56.88470202267734,11.051287133924886,78.16940128674906,38.78133342439184,8.364115632270986,3.9859218574941764,Ses01F_impro04_F013,neutral,101,iemocap,impro,I just- I mean I call people up and I tell them what I'm good at.
1.49,0.815068493150685,144.77209432251914,59.492102517190894,82.67748091492061,549.7585948137734,467.0811138988528,0.019867008222572525,57.1664870637168,5.061613161046308,68.31091778013219,44.222157414150615,3.9282919872576234,4.033222983325888,Ses01F_impro04_F014,neutral,101,iemocap,impro,Yeah.
2.0099375,0.4263959390862944,225.36100849469892,119.70066284475395,109.3925035550691,570.3239633575188,460.9314598024497,0.024222655051183258,51.99362696641231,9.46903880118995,73.09122684867079,39.52094355158975,8.08619648948458,3.6914949773633974,Ses01F_impro04_F028,angry,101,iemocap,impro,I'm not frustrated.
3.1599375,0.21794871794871795,374.88006805737234,123.83759747017646,132.78616306645748,561.2865411321742,428.50037806571675,0.037041332201392885,49.61898106812242,11.708906958897284,80.06448547839015,38.166842222246736,7.688021318054554,5.44190209833768,Ses01F_impro04_F029,angry,101,iemocap,impro,Who do you think you are?
3.1849375,0.41904761904761906,338.61939116304126,118.225333407127,152.37919536766236,588.5557402728899,436.17654490522756,0.08770818837073016,59.57280648296921,14.690722881125462,84.1858468954188,38.00003599309421,9.238211930330468,5.909097929008607,Ses01F_impro04_F030,angry,101,iemocap,impro,You are so high and mighty.  I just--
4.4,0.597254004576659,179.84154083194963,62.12645066632798,110.88969132365762,591.0061157959494,480.1164244722918,0.06050165451863227,61.07983358453678,10.040695484996586,83.55650383898366,38.03091754977227,9.88070841869403,5.116164862978885,Ses01F_impro04_F031,angry,101,iemocap,impro,Oh.  I'm saving the environment. I'm riding this car because I- I want to.
