duration,voiced_fraction,f0_mean,f0_std,f0_min,f0_max,f0_range,rms,intensity_mean,intensity_std,intensity_max,intensity_min,hnr_mean,hnr_std,file,emotion,actor
3.93725,0.3974358974358974,177.4352288444606,27.9818304937,116.91786054360827,224.63661210923684,107.71875156562857,0.017518894932031164,31.08292990978204,28.994455927200942,70.06036956545576,-38.697111012624426,8.34950030706313,5.548707916865732,03-01-03-02-02-01-01.wav,happy,1
3.9372708333333333,0.38461538461538464,174.03858727723036,20.991151249417435,120.82424106166657,221.657032215058,100.83279115339143,0.016335869508194933,27.736118813660102,32.251036856056395,68.90410068883072,-32.76931419988005,8.503032607608342,5.813618501814573,03-01-03-02-02-02-01.wav,happy,1
3.8371666666666666,0.3263157894736842,123.23735626144071,16.70382853333404,82.49331503768467,159.23543934499074,76.74212430730607,0.0037387191499883856,8.223293767459927,52.892326582304875,58.900183989091985,-300.0,10.332845336204741,5.576111134209052,03-01-04-01-01-01-01.wav,sad,1
3.5702291666666666,0.2796610169491525,110.95547885535198,12.564927790616416,88.73791906010518,142.8323470276925,54.09442796758731,0.0034804939101095627,15.515897851076888,27.97528678826112,56.92525620823563,-56.49691881980789,9.59360447105812,5.872190644611005,03-01-04-01-01-02-01.wav,sad,1
3.5035,0.3112391930835735,110.79986526160677,10.807068179078557,81.13378657030918,143.12482270701355,61.991036136704366,0.0030210581697040287,3.3780732176809556,49.545010237181444,54.7154416868214,-300.0,9.077137792820668,5.364264668924829,03-01-04-01-02-01-01.wav,sad,1
3.370041666666667,0.31137724550898205,111.8333913701604,14.04589517661783,82.60720194106827,153.37926627191203,70.77206433084376,0.003945899456546566,11.90218368479739,31.803329190898914,56.77479843508734,-79.34010900080034,8.274818857691566,5.7855951540670585,03-01-04-01-02-02-01.wav,sad,1
3.8037916666666667,0.3421750663129973,122.87540157674964,9.654921626157524,106.11230384108906,148.65891163844358,42.546607797354525,0.004732837309709008,17.476480347516254,38.48141091092873,59.028093931835016,-300.0,11.229957823026783,7.881718489926943,03-01-04-02-01-01-01.wav,sad,1
3.703708333333333,0.33242506811989103,140.77122825305207,23.139270543913213,75.07071712069396,193.62146733651255,118.5507502158186,0.008611271583674668,13.387453145099078,44.86648293986025,65.45400642985028,-300.0,11.590640824431961,5.445136538336987,03-01-04-02-01-02-01.wav,sad,1
3.7370833333333335,0.36486486486486486,142.1992045102648,22.58424103356713,102.08082187428377,200.3235291982911,98.24270732400734,0.008392269499391836,15.626830574652638,44.56018645021732,63.66065758215521,-300.0,9.539833588249843,5.328093655167668,03-01-04-02-02-01-01.wav,sad,1
3.7370625,0.3675675675675676,141.21232429467142,19.411255065254927,110.33326875132242,197.61893783793002,87.2856690866076,0.009765804363279318,19.793620219251284,34.100787159334644,63.07493827384686,-38.20166405526713,8.358226317596362,4.752670956098773,03-01-04-02-02-02-01.wav,sad,1
3.8705416666666665,0.2786458333333333,162.6685739653406,40.560135526006945,114.34652418955851,265.0279372235166,150.68141303395805,0.015064571506317057,14.126527361071078,67.837275941832,69.69557819806697,-300.0,7.307525050971999,4.837125326064422,03-01-05-01-01-01-01.wav,angry,1
3.9372708333333333,0.3076923076923077,183.25010182341458,52.2422659839203,113.53114111420591,322.7269670509309,209.195825936725,0.015829281673245425,26.596563002022407,32.34473131230876,69.73773241366067,-53.60991770296384,6.845986155092791,5.4909272844054415,03-01-05-01-01-02-01.wav,angry,1
3.5035,0.29394812680115273,157.7010526733494,34.179118110249654,107.73287688574457,224.87842734980163,117.14555046405705,0.012078899207416737,22.226137007587656,31.14792589177002,68.66999318556739,-29.59399560403022,5.841921170323149,5.484272662861989,03-01-05-01-02-01-01.wav,angry,1
3.7370625,0.3,157.6483073683994,32.75192824621406,95.80809998451554,240.4691094739893,144.66100948947377,0.01865324133660346,26.583833716613697,37.609465236924684,71.25080996663564,-300.0,6.463051054774899,5.890395082869466,03-01-05-01-02-02-01.wav,angry,1
4.104104166666667,0.3783783783783784,327.86434003065074,70.96786860927133,84.21946798672445,421.5688723111363,337.34940432441186,0.08897253400875613,43.131413309639626,32.12088580626056,83.78392278721566,-37.9486928317781,9.244590671823065,6.686003756229696,03-01-05-02-01-01-01.wav,angry,1
4.371041666666667,0.38940092165898615,250.37788736969827,49.09843121600859,91.00624551160958,329.9485941784373,238.94234866682774,0.05375795718999049,47.44223486597838,23.58325822399716,80.87777005036456,4.076337992595991,10.74343362979493,6.231870091235991,03-01-05-02-01-02-01.wav,angry,1
4.137458333333333,0.32926829268292684,240.30979572129212,59.12305974338747,78.5689793989826,366.6450315023026,288.07605210331997,0.05624743014412038,43.73886811932973,24.807938737016794,80.4035135262179,-13.03500498915078,7.863349333398439,6.3278578020453455,03-01-05-02-02-01-01.wav,angry,1
4.437770833333333,0.4090909090909091,341.3043018228515,65.6941073658464,85.7017730011087,419.8848137440231,334.1830407429144,0.14970125676824786,51.60726186745416,26.62677093118233,87.4289596352989,-5.138828665591726,9.12077324293154,7.177261483021838,03-01-05-02-02-02-01.wav,angry,1
3.6703333333333332,0.32967032967032966,150.56955401225076,44.46422183261557,107.74633408785749,480.5018453914183,372.75551130356087,0.010111522664536686,27.550183169482843,25.866526628615603,65.89807627204861,-18.655573660403995,11.4770325538415,5.563174357207213,03-01-06-01-01-01-01.wav,fearful,1
3.636979166666667,0.375,162.99700793120505,25.796327056337088,104.06335247628583,215.9088959101159,111.84554343383006,0.009289662379754147,24.40943850201647,27.66531520293457,62.96805361726597,-17.640535302929997,9.285604546733948,5.66647733447156,03-01-06-01-01-02-01.wav,fearful,1
3.4367708333333336,0.3558823529411765,122.09674408845746,22.997984148656517,85.01114469858874,200.7336664800031,115.72252178141437,0.008191191568416738,26.392324859098007,25.71427973354187,62.88459063121351,-22.272706312652364,9.196986230055222,6.086350998047887,03-01-06-01-02-01-01.wav,fearful,1
3.7036875,0.34877384196185285,127.05402732367159,10.107204880254573,92.90280889386314,161.96762365720525,69.06481476334211,0.00742290274154682,24.399338600313087,27.95081766523089,61.89973124679121,-25.573640977253106,9.77842056624074,6.8297689387506235,03-01-06-01-02-02-01.wav,fearful,1
5.005,0.2716297786720322,221.9515963597864,41.467561629702594,143.76972339840978,294.6621132499686,150.89238985155885,0.031092717114739012,42.53784498440173,17.999409664872548,76.69071000150466,6.732693692927528,10.688951368951642,5.864717788538869,03-01-06-02-01-01-01.wav,fearful,1
4.2375625,0.3619047619047619,262.74235775249184,42.833843281661856,169.48724211907557,420.5184779913989,251.03123587232335,0.04017542280518142,44.9707271186337,20.225377981877305,81.84719249242725,1.1269221304210686,14.942119345692713,6.896075173263788,03-01-06-02-01-02-01.wav,fearful,1
3.970625,0.39086294416243655,257.764079607506,38.54077765277139,146.97139609103291,385.10503420983355,238.13363811880063,0.06285861910412271,48.67094791912993,20.82714246927406,82.7664972379444,3.622866793655299,10.45396302221051,6.309069503549855,03-01-06-02-02-01-01.wav,fearful,1
3.9039166666666665,0.36175710594315247,250.93092579478352,32.35453294267731,180.01809834253203,348.5135603405187,168.4954619979867,0.0428628712659624,44.25655350573502,21.65236115818283,79.31169054202232,-8.564592495301094,11.969627822732651,4.634244426838005,03-01-06-02-02-02-01.wav,fearful,1
3.8705208333333334,0.3020833333333333,147.66221404377367,42.196771521361484,81.35403828197649,256.72060032208697,175.36656204011047,0.004418998583377794,14.185985660564812,60.14922874558288,59.078558015339844,-300.0,8.373301479406376,6.796115956779615,03-01-07-01-01-01-01.wav,disgust,1
3.9038958333333333,0.28165374677002586,186.11418557077948,77.43998484051541,76.81437640444794,589.2214147242984,512.4070383198505,0.005243483732998244,22.39476462143569,26.697473248731487,61.23004354599216,-33.223261051203174,8.312754535568418,7.223584521662121,03-01-07-01-01-02-01.wav,disgust,1
3.9038958333333333,0.37209302325581395,115.90071020299507,20.810169646857535,81.19845673692056,149.57515983480002,68.37670309787946,0.004453282057778818,21.51119843924432,27.848027702798582,56.83567032625713,-33.53444804022915,8.503531797739564,5.772201197996011,03-01-07-01-02-01-01.wav,disgust,1
3.8371666666666666,0.3447368421052632,128.43003163732635,25.296429353557276,82.20308456107225,181.9307548274045,99.72767026633227,0.004891570501389544,17.746300484761793,30.22040305064382,58.59677077744579,-64.1813811174098,8.79314671195335,6.7992426861012065,03-01-07-01-02-02-01.wav,disgust,1
4.304291666666667,0.3255269320843091,251.18916461423046,71.88628046792188,95.25794442175967,440.2758958853668,345.0179514636071,0.02072794902950532,35.938795645858676,24.95450592461262,74.31034807659589,-31.5371313062415,11.225394723931473,7.427826255539043,03-01-07-02-01-01-01.wav,disgust,1
4.104104166666667,0.32923832923832924,273.9555394132617,89.11272544579084,153.73783390953957,591.0190778528164,437.2812439432768,0.020742491044658338,30.27092702583172,37.22329117628663,72.30184616525906,-300.0,10.56252434783717,6.89746250973548,03-01-07-02-01-02-01.wav,disgust,1
4.037375,0.355,207.59515864944214,44.16635587658518,129.02202853627116,298.3787148368395,169.35668630056833,0.019093842992488588,32.518659520550635,30.295934639510232,70.21515118098962,-53.905916583164284,8.853288832632423,7.643336052416113,03-01-07-02-02-01-01.wav,disgust,1
4.371020833333334,0.33640552995391704,229.06736004717553,93.0156763035821,76.70687653379638,487.1694462232393,410.4625696894429,0.019441119720376,29.663332467980396,30.847554629210396,73.9092385707029,-20.84701817262095,8.186638813850507,6.3251067697306835,03-01-07-02-02-02-01.wav,disgust,1
3.403395833333333,0.3323442136498516,150.0629009752376,35.55293907188473,103.91948149378447,219.8066605815633,115.88717908777883,0.0058163381663930425,10.9408549814452,36.40121258581925,63.57469857925109,-300.0,7.971534623812562,3.9172832245520333,03-01-08-01-01-01-01.wav,surprised,1
3.2699166666666666,0.2848297213622291,128.26452469296342,14.580667650744385,98.7346834618511,169.30525781441327,70.57057435256216,0.005750185671416074,7.608634611109815,44.94494343101283,61.14012767956005,-300.0,7.114240342826824,4.390268076207483,03-01-08-01-01-02-01.wav,surprised,1
3.536875,0.32285714285714284,131.44428085408936,20.751692661100428,94.9617916193067,176.73354948212378,81.77175786281708,0.0059326647996045655,16.332862147319954,34.22848292602016,61.45670338568049,-300.0,8.922274467180655,5.047704153695652,03-01-08-01-02-01-01.wav,surprised,1
3.2699166666666666,0.2848297213622291,150.12621071199922,21.43802170353025,103.24681077478135,196.2437425554151,92.99693178063376,0.006849781015211995,11.435413278126568,34.711141819862384,60.943296017750875,-62.38387618183061,7.686121882118206,5.358301213830467,03-01-08-01-02-02-01.wav,surprised,1
3.43675,0.29411764705882354,171.05718242862932,41.06292170789163,76.14897065858518,240.68286762601468,164.53389696742948,0.012245984432672238,13.64284490453369,49.890166747231405,65.50564809182211,-300.0,7.330934379107172,4.1040218657443575,03-01-08-02-01-01-01.wav,surprised,1
3.5702291666666666,0.3220338983050847,187.51058588219715,49.20491184188414,85.26177444361284,278.8113813382196,193.54960689460674,0.016739022808470134,10.320801692976042,63.909255586128765,69.63743405090267,-300.0,7.921563598338737,5.142625893478092,03-01-08-02-01-02-01.wav,surprised,1
3.5035,0.3314121037463977,166.03286095877655,58.000256942006786,130.073202847241,473.09594687951363,343.0227440322726,0.011375550655169861,13.306705366447385,52.51332330991377,64.30539766422069,-300.0,7.706209452184935,5.689968788652326,03-01-08-02-02-01-01.wav,surprised,1
3.2699375,0.30340557275541796,215.62772639253137,34.09335031268887,140.0502874698311,292.1877506081016,152.13746313827053,0.01618284845521438,20.320170258087785,34.07772446124779,67.53513494818225,-48.41602989864023,7.725714033384604,5.5346941711619015,03-01-08-02-02-02-01.wav,surprised,1
3.6369583333333333,0.2861111111111111,242.0007695105417,60.171212654456994,172.42551187885925,385.14491770626,212.71940582740075,0.006454026790481427,-20.462784413278936,114.90378280541717,63.63160212994572,-300.0,10.124520223283968,7.805121698147213,03-01-01-01-01-01-02.wav,neutral,2
3.6036041666666665,0.3165266106442577,244.06149789816473,75.97386873733575,77.06894768861571,413.3708747875565,336.3019270989408,0.006149307978866504,-1.5296090083296532,87.80740377674252,61.392618013036056,-300.0,10.322301592319704,8.13032480765534,03-01-01-01-01-02-02.wav,neutral,2
3.7704166666666667,0.3074866310160428,243.20269967145916,50.06643455213755,80.37174634399969,354.06517616870457,273.6934298247049,0.009507012544207421,12.557024770260051,64.40947501609268,65.8473414870975,-300.0,10.94293644729415,8.123790406490563,03-01-01-01-02-01-02.wav,neutral,2
3.6035833333333334,0.3081232492997199,238.73948262518329,47.46948698603468,163.20196515446042,356.8428352566914,193.64087010223096,0.008513573618528338,0.8459160549217799,87.36473241215816,64.40782744012111,-300.0,10.327572907197958,8.557148566699793,03-01-01-01-02-02-02.wav,neutral,2
3.6036041666666665,0.3473389355742297,241.77095421603462,70.02006129108496,83.52973766468243,391.6553586598722,308.12562099518976,0.012553205586205473,25.901514945747937,26.32183187016132,69.84398745123188,-10.404525897009096,13.200062157651834,7.592045198013443,03-01-03-01-01-01-02.wav,happy,2
3.7036875,0.33787465940054495,244.07391317737262,69.64261719989327,84.39029024693048,396.18664430536626,311.7963540584358,0.010873543455356236,12.964892483130903,66.45838106001628,67.023438039846,-300.0,12.114894996885516,7.482416815566925,03-01-03-01-01-02-02.wav,happy,2
3.7704375,0.3716577540106952,235.70753183002876,45.56316930582222,173.16125889875468,359.70462538659706,186.54336648784238,0.012114800330619492,-13.025807068695729,113.63184336691651,68.46846800002034,-300.0,12.503281738260135,5.940490872947723,03-01-03-01-02-01-02.wav,happy,2
3.7370833333333335,0.3621621621621622,245.20030028845522,67.58880041873921,90.93535861006671,576.8633299734726,485.92797136340585,0.011911331134854456,25.99371507420173,26.95800875532746,68.54482392278672,-15.926418168330663,11.203222206181511,6.979095066446257,03-01-03-01-02-02-02.wav,happy,2
3.703708333333333,0.37329700272479566,282.04530189886304,70.2760386711707,187.75326438383038,441.0473286750015,253.2940642911711,0.03146612915516705,-6.607324184595945,115.38504849666396,78.09929544676963,-300.0,11.656987130388309,5.6095440140687804,03-01-03-02-01-01-02.wav,happy,2
3.6703333333333332,0.36813186813186816,285.396240844837,83.56403533431128,183.9341218650662,471.1238023922827,287.1896805272165,0.032305388209770636,20.7333101604507,69.10002548678861,77.9737154901235,-300.0,10.94663534177647,5.424470977194472,03-01-03-02-01-02-02.wav,happy,2
3.703708333333333,0.38419618528610355,250.615197426688,53.65438176487348,174.21817919385384,362.5994925225111,188.38131332865728,0.02104913036939787,31.015682708334417,26.894408523146634,74.27771733207857,-10.117141429751314,12.490567286567419,6.21130515308809,03-01-03-02-02-01-02.wav,happy,2
3.8705208333333334,0.3958333333333333,262.4526702047359,65.55883907675485,187.10723115814383,420.1141165039678,233.00688534582397,0.023041490408573333,-14.44281484063508,123.34793679934884,74.1981234311698,-300.0,12.417764292127774,6.696987009723963,03-01-03-02-02-02-02.wav,happy,2
3.8371666666666666,0.3736842105263158,230.28932361308532,30.917569729920118,195.50421948848845,320.27055612484213,124.76633663635369,0.0047169786207761,-39.577734651245834,134.96387521283285,57.89022473988305,-300.0,14.789649790669827,8.307754202834275,03-01-04-01-01-01-02.wav,sad,2
3.7704375,0.3449197860962567,229.39302501771212,38.21351478890348,75.11527945841065,316.71067251274843,241.59539305433776,0.00554068783068979,-37.13188727166605,132.6666998610726,62.20886906575208,-300.0,14.485306687881712,7.577876313827611,03-01-04-01-01-02-02.wav,sad,2
3.7370625,0.4,216.66619884622915,21.141959605784795,191.4848145470014,282.74016205123604,91.25534750423463,0.005862392991222239,-31.587664994348707,127.31403455171038,63.24075495132655,-300.0,16.520102673334762,9.147683321210618,03-01-04-01-02-01-02.wav,sad,2
3.7704375,0.38235294117647056,219.02009311416563,17.85173286176497,194.71808140275712,284.7408161862371,90.02273478347999,0.00547483099999535,-16.19123013997977,107.7388300516323,61.84055002150878,-300.0,16.03145765299963,8.747244983971243,03-01-04-01-02-02-02.wav,sad,2
3.7370833333333335,0.2864864864864865,258.1058604841774,66.78350841194792,79.80319434497042,441.4579370419284,361.654742696958,0.005279001005360126,-23.99241369487314,116.59613986513936,63.9958793679051,-300.0,11.75813345735745,5.776572052986775,03-01-04-02-01-01-02.wav,sad,2
3.7704166666666667,0.3315508021390374,231.75390853671286,57.46912002248356,121.95683553277932,377.12876951695443,255.1719339841751,0.0044017642595219715,-20.455814005567444,114.11124885775331,59.4186995488312,-300.0,9.217337719393289,7.397735941896056,03-01-04-02-01-02-02.wav,sad,2
3.7036875,0.3678474114441417,223.1699587018965,58.78010596862934,100.56880007190593,342.51299459860195,241.94419452669604,0.006623014517170025,-22.10686062420703,115.12198670315902,62.4588477037738,-300.0,12.087327249641591,7.233353693277776,03-01-04-02-02-01-02.wav,sad,2
3.6703333333333332,0.3076923076923077,283.63902155878225,50.381340509038495,139.37231246320144,498.39787104574117,359.0255585825397,0.0055734009601679365,-32.248899915674684,128.32134009396765,61.87044584880595,-300.0,8.541189231487897,7.940813868402709,03-01-04-02-02-02-02.wav,sad,2
3.6703333333333332,0.32142857142857145,253.93212803498685,68.00351532664268,101.53453441748111,460.36782281152483,358.83328839404373,0.012110753832072808,-22.763232648556816,125.1883583578397,70.15038862467279,-300.0,9.998174525929741,6.904313104276449,03-01-05-01-01-01-02.wav,angry,2
3.6703333333333332,0.31043956043956045,245.34431457685093,66.10689389121434,83.50411092581436,374.3034772625164,290.79936633670206,0.013068773780360001,21.65215397095286,50.83917086858782,71.05669178995839,-300.0,10.200055505431964,7.520306350239273,03-01-05-01-01-02-02.wav,angry,2
3.7704166666666667,0.32887700534759357,236.35329361640515,50.618991338580955,104.22253471993251,327.00084278605914,222.7783080661266,0.013859756234965569,4.75815721334855,89.67899847123448,68.43538198177653,-300.0,8.067071031274873,7.840934249457863,03-01-05-01-02-01-02.wav,angry,2
3.8037916666666667,0.32360742705570295,232.42162379053497,52.04256486773391,76.40823051359756,309.1814758172354,232.77324530363785,0.01401382546756872,-8.275510712287499,111.57322795042727,68.89827360212243,-300.0,8.209719220537748,7.384980701322941,03-01-05-01-02-02-02.wav,angry,2
3.9039166666666665,0.3333333333333333,333.5336818204536,82.57477001439356,163.0093981225672,464.9824420175628,301.9730438949956,0.04238877203874125,-7.4564767627580215,120.77374318871901,79.5010479297149,-300.0,11.261885818971576,7.357481656807111,03-01-05-02-01-01-02.wav,angry,2
4.004,0.345088161209068,299.93104875311553,69.372131246833,154.8314728223522,438.2056174133692,283.37414459101706,0.033056993314440425,-5.118549781369659,114.39335666695153,76.02627185775339,-300.0,9.916493000431801,5.371492689817242,03-01-05-02-01-02-02.wav,angry,2
4.004,0.37279596977329976,346.5097234340253,72.5830434441192,164.58118047079645,492.65813207695254,328.07695160615606,0.08012896444120488,26.117219650172718,63.464435957437516,84.61944551784794,-300.0,11.775627930657922,6.089335843408408,03-01-05-02-02-01-02.wav,angry,2
4.004,0.3853904282115869,339.85650471433866,72.11518077082128,187.56487307494575,480.803548978574,293.23867590362823,0.06853185890865614,9.158284355599132,100.78366738836075,81.65565473367776,-300.0,11.884577825243532,6.980687043624062,03-01-05-02-02-02-02.wav,angry,2
3.636979166666667,0.3472222222222222,314.86805313378653,25.662742521541073,271.69095698224817,361.6819512503395,89.99099426809136,0.012599238782850696,2.3811698817551292,98.1404794383846,67.55605101142555,-300.0,14.898628498456372,8.69614326536321,03-01-06-01-01-01-02.wav,fearful,2
3.7370625,0.37027027027027026,328.67027631215245,32.33664059673774,266.29577476954785,396.8695415860538,130.57376681650595,0.013394125954368995,-2.807208544691481,105.39915079209648,69.19693387359823,-300.0,13.99222839468421,7.610191195463337,03-01-06-01-01-02-02.wav,fearful,2
3.6703333333333332,0.37637362637362637,315.9019282707708,30.065208337784014,263.24200791911966,393.1957794933403,129.95377157422064,0.014404230304342222,14.839289593031971,75.2705991395088,68.33421211961851,-300.0,11.885999746253763,8.149982107719474,03-01-06-01-02-01-02.wav,fearful,2
3.7370625,0.3783783783783784,336.1757176342351,20.330682113998126,287.0540715065961,393.68061369469564,106.62654218809956,0.014481636834372086,25.889929442880355,48.838517003804114,67.8903654482001,-300.0,11.657334066591153,8.242309586560463,03-01-06-01-02-02-02.wav,fearful,2
3.8037916666666667,0.32360742705570295,414.9842684821515,27.59947759229937,353.825805625105,492.34693858783515,138.52113296273018,0.024201282529658807,14.866789122472413,78.97606267456635,75.43774860201735,-300.0,16.540565287946823,6.553806351045862,03-01-06-02-01-01-02.wav,fearful,2
3.636979166666667,0.34444444444444444,410.36627959189923,30.06493227247525,354.0899526994287,491.3633885145528,137.27343581512412,0.03017295653115143,19.65061754853286,74.71716062302302,76.78861395966476,-300.0,17.236139134260174,5.921644342550376,03-01-06-02-01-02-02.wav,fearful,2
3.6036041666666665,0.3445378151260504,407.9785277596875,45.788890472443825,344.44078247973886,548.4354791928616,203.99469671312278,0.03214539511417978,14.066858318657559,87.51262971076521,75.98536010611029,-300.0,12.759566045105244,7.473587822755524,03-01-06-02-02-01-02.wav,fearful,2
3.6036041666666665,0.3389355742296919,401.5460333136863,36.58862588780171,314.59641429367764,466.05218636835633,151.4557720746787,0.0287201814819308,35.226823098833584,27.329430553842638,76.8966632248621,-30.765843500746026,15.480356560850902,7.953311696380134,03-01-06-02-02-02-02.wav,fearful,2
3.6703333333333332,0.30494505494505497,194.26591373492647,49.44775910876852,84.83495790684367,280.7724664120675,195.93750850522383,0.005508876580270625,-45.38787053193534,140.85993458253049,59.34298998463014,-300.0,7.806648229946805,7.566619926584076,03-01-07-01-01-01-02.wav,disgust,2
3.636979166666667,0.2388888888888889,229.51565124130434,98.9099663841076,78.96764270806541,554.4631090245585,475.49546631649315,0.005256129347150999,-32.845134097770796,128.70272067664382,59.49596581719747,-300.0,8.027467406136024,7.47585617196199,03-01-07-01-01-02-02.wav,disgust,2
3.8705416666666665,0.3307291666666667,203.69004694263626,29.747920747468545,77.81463953596933,251.41108649614878,173.59644696017943,0.008056907245797737,-34.37316808016768,134.95102141158702,61.742943635988595,-300.0,9.07412279972144,8.701142726823672,03-01-07-01-02-01-02.wav,disgust,2
3.8371666666666666,0.3736842105263158,197.2628974431987,39.92209606856948,75.57949354538727,259.4851645162438,183.90567097085653,0.0074522024290650446,-18.009844205459135,115.54162952947529,62.503951954280375,-300.0,9.767553511055208,7.277266537744631,03-01-07-01-02-02-02.wav,disgust,2
4.137458333333333,0.3170731707317073,218.91210088762423,43.655633681248034,102.76170404116522,316.9272290181137,214.16552497694846,0.009367759888957721,-34.52116312820748,137.03668569967078,65.28212290679205,-300.0,8.578147760628951,7.333642685592066,03-01-07-02-01-01-02.wav,disgust,2
4.137458333333333,0.2780487804878049,228.26683305452752,55.334663257183735,77.60589499029767,345.0134389074689,267.40754391717127,0.010914890574270508,10.229324781041631,74.43392111157905,68.5122675927576,-300.0,9.298164018240088,7.778844455789707,03-01-07-02-01-02-02.wav,disgust,2
4.004,0.3778337531486146,232.50114767227245,40.25958541040975,105.79520174289317,356.3094593061505,250.5142575632573,0.012595582614667832,-6.250848795488787,108.64021936364374,67.69984062886766,-300.0,9.05230892496942,7.326169108834014,03-01-07-02-02-01-02.wav,disgust,2
4.037375,0.325,218.01119736477304,60.01756340122541,79.05525282892485,502.1075013122302,423.0522484833054,0.012997627469511159,12.025827256858173,81.11100302942884,69.32431234299347,-300.0,8.731895229033707,8.612323463973466,03-01-07-02-02-02-02.wav,disgust,2
3.5368541666666666,0.2857142857142857,295.27336674176127,94.57019653640083,173.60219808963745,489.29169647511674,315.6894983854793,0.012050181291967653,-18.030359071804224,121.46378695439154,68.1138968723339,-300.0,7.911012112518037,7.390234414567644,03-01-08-01-01-01-02.wav,surprised,2
3.5368541666666666,0.32,306.8489680693513,114.31584698580059,159.15094610786434,519.3434495141992,360.1925034063348,0.00921731929969478,-14.571215015360513,111.7254327975246,65.91940265978405,-300.0,7.506966032391367,6.780134247111605,03-01-08-01-01-02-02.wav,surprised,2
3.6036041666666665,0.31092436974789917,280.7424500073275,86.09001982819032,118.02257496937413,492.52350801552825,374.5009330461541,0.011485803423649254,-16.10108707358231,116.3682042023537,68.32108442755666,-300.0,7.2329303308098805,6.830163795003147,03-01-08-01-02-01-02.wav,surprised,2
3.536875,0.3457142857142857,292.4443499652699,109.55413758186508,78.32583414077168,545.1600702906501,466.8342361498784,0.011724098903002725,3.9225856387788314,88.96821759686081,67.21189520165413,-300.0,6.736968903185163,6.223355764917864,03-01-08-01-02-02-02.wav,surprised,2
3.7370625,0.3054054054054054,322.3329298946751,129.98892631028153,79.1315942525188,582.7933431639882,503.66174891146943,0.014839439668297585,-3.302398346992089,107.63771864658335,68.57115147130078,-300.0,7.475008649283347,7.779683403071058,03-01-08-02-01-01-02.wav,surprised,2
3.7704375,0.3048128342245989,339.0096636635412,139.80743458909632,80.38753347497459,595.7331021970483,515.3455687220737,0.014619616879746632,25.87159071013668,39.723670955619546,68.97213647613489,-300.0,7.831432267448567,7.269030873672436,03-01-08-02-01-02-02.wav,surprised,2
