duration,voiced_fraction,f0_mean,f0_std,f0_min,f0_max,f0_range,rms,intensity_mean,intensity_std,intensity_max,intensity_min,hnr_mean,hnr_std,win_index,win_start,file,emotion,actor
1.4537083333333332,0.2676056338028169,116.20103343690883,14.035320113223426,97.24471985956504,140.0715969099108,42.82687705034576,0.004909051776562226,15.651359166593439,23.297604109900092,58.67574647597852,-23.606682319683753,9.0910480297951,4.7902407169720025,3,2.25,03-01-03-01-02-02-01.wav,happy,1
1.5,0.25170068027210885,196.12744067404694,37.76036342859045,145.75294991181795,258.93158182023427,113.17863190841632,0.006497194666334756,14.057092581005271,28.44022126335478,61.63321636132152,-36.36767777172657,7.505622797884832,5.598616999753196,0,0.0,03-01-03-02-01-01-01.wav,happy,1
1.5,0.6530612244897959,204.50458742025958,31.154821083157866,145.75294991181795,271.19359588625616,125.44064597443821,0.015369368530498575,45.84513039113687,21.046678105210546,67.58165650935771,-18.572208078905156,9.635154567553746,5.7725058277476515,1,0.75,03-01-03-02-01-01-01.wav,happy,1
1.5,0.5918367346938775,237.42667672017876,96.72389206625306,137.02694305639668,596.0955498165896,459.0686067601929,0.015984479614212288,44.649710508190196,20.68781840197374,67.55758103961409,-2.540493942528068,10.171437515066845,5.253578595171935,2,1.5,03-01-03-02-01-01-01.wav,happy,1
1.4203333333333332,0.17985611510791366,313.15881793910324,150.58420520711152,185.65084257517674,596.1667703355386,410.5159277603618,0.008059087148130455,13.451744618964959,27.002154177248137,62.55683878965896,-30.707825222536943,8.17408808872608,5.743113914303891,3,2.25,03-01-03-02-01-01-01.wav,happy,1
1.5,0.22448979591836735,262.83702206860033,101.39514721758599,161.10828551307253,495.5262196990215,334.417934185949,0.010255380443156504,19.99694000381954,25.075225483972428,65.74623842818217,-33.8276425144877,7.897817661468013,5.98291058364209,0,0.0,03-01-03-02-01-02-01.wav,happy,1
1.5,0.6666666666666666,219.18576503635268,68.76665774896985,150.17579733059452,495.5262196990215,345.35042236842696,0.020815776856594338,48.09074870355974,19.036531028525737,70.10148153376056,-6.573493753567783,11.885818297615957,5.452607235692262,1,0.75,03-01-03-02-01-02-01.wav,happy,1
1.5,0.6394557823129252,189.61962221314204,27.814495821549524,109.31289629079521,231.4020347688343,122.0891384780391,0.020049375281785502,50.25929214059965,13.544586976374726,70.1334391585,12.449033287899491,11.80788157604928,5.336555773176624,2,1.5,03-01-03-02-01-02-01.wav,happy,1
1.3869583333333333,0.2074074074074074,172.23271281985237,34.63718555129883,107.50002470728944,213.95785126488664,106.4578265575972,0.00893715112913887,16.586733173490956,38.932570418131704,62.59816894817236,-300.0,8.787044868574649,5.360699202211159,3,2.25,03-01-03-02-01-02-01.wav,happy,1
1.5,0.2857142857142857,194.14046100012462,21.37262443936017,154.38075678950855,219.94963883245606,65.56888204294751,0.011676497648439253,21.129878201760462,29.919837510551403,65.73743590550423,-39.50819314608092,9.54781067198299,5.49005684311149,0,0.0,03-01-03-02-02-01-01.wav,happy,1
1.5,0.6598639455782312,188.3276913699879,23.55125037975816,138.2091501255193,224.31016018520225,86.10101005968295,0.02256390026093899,52.05842664572758,16.09788264278803,70.06005941284485,6.694606866751593,8.547211775821276,6.360270551768123,1,0.75,03-01-03-02-02-01-01.wav,happy,1
1.5,0.7687074829931972,171.2214427941712,27.56812763816507,116.8944684400418,224.31016018520225,107.41569174516044,0.025869850459603855,57.34268111484631,8.783493023858156,70.03885424850797,25.416728220512542,7.903792312468675,5.630407266184886,2,1.5,03-01-03-02-02-01-01.wav,happy,1
1.5,0.3741496598639456,157.935319427726,25.154537303043764,116.8944684400418,194.02078294418777,77.12631450414597,0.01721786994447084,29.99272018240674,25.63832939058561,67.12377753341906,-4.4193298009431,7.893137080328801,3.711991135477113,3,2.25,03-01-03-02-02-01-01.wav,happy,1
1.5,0.3129251700680272,177.127251474131,16.13774751373218,154.7419043861213,203.60639277389686,48.864488387775566,0.01530667598442912,16.77502210941569,33.296491941318806,66.7245186478366,-30.404511052631705,10.914848591517508,5.124379679661347,0,0.0,03-01-03-02-02-02-01.wav,happy,1
1.5,0.6258503401360545,181.32952189070423,21.02198744801842,136.3604230165059,223.1010138699959,86.74059085349,0.021015440162561693,52.70980084768277,13.737171728991466,66.98425224969738,12.420133202331812,8.057736407040696,6.905844344799802,1,0.75,03-01-03-02-02-02-01.wav,happy,1
1.5,0.6938775510204082,172.75870501085313,23.480389843324105,120.70887142486953,223.1010138699959,102.39214244512638,0.021591008128165716,56.74298949542825,7.82019934660567,68.79829103922184,30.092648268732518,7.63802581803552,6.09811011477345,2,1.5,03-01-03-02-02-02-01.wav,happy,1
1.5,0.36054421768707484,161.19972312279936,16.425283099569274,120.70887142486953,199.61579216102461,78.90692073615509,0.01608787205843631,27.144653821610664,29.024947316527513,68.88063167437106,-27.600370615853915,9.002165264590104,3.6444682378633275,3,2.25,03-01-03-02-02-02-01.wav,happy,1
1.5,0.19727891156462585,125.82315901446083,12.673606770947487,94.7989801204664,145.47672888842672,50.677748767960324,0.004377599527347379,5.481844790730613,29.630003591993475,58.905632970590396,-43.24384776747706,8.733617954155427,5.759442124496286,0,0.0,03-01-04-01-01-01-01.wav,sad,1
1.5,0.4557823129251701,131.87357307922053,13.905376218936478,94.7989801204664,159.63971419720332,64.84073407673692,0.005511576873480184,35.77068557167991,18.527822667052774,58.911905248341796,-8.9885312481748,10.034953346715211,6.642974990423182,1,0.75,03-01-04-01-01-01-01.wav,sad,1
1.5,0.6530612244897959,124.26079057359912,16.930410955354393,88.50805739858497,159.63971419720332,71.13165679861835,0.004073559610159003,39.18228182362798,11.408867102047191,53.992863372051545,7.0653363500577875,9.538870593557492,6.435408247778355,2,1.5,03-01-04-01-01-01-01.wav,sad,1
1.5,0.32653061224489793,111.76253326848912,11.972658562119106,88.50805739858497,136.59017945516572,48.08212205658076,0.0023194458611969456,-6.629408381380497,77.20984798615062,49.294906774851164,-300.0,8.54057002180975,4.9019050981042716,3,2.25,03-01-04-01-01-01-01.wav,sad,1
1.5,0.19047619047619047,118.34723516209405,14.714909570250484,82.05975041341732,142.80479001903583,60.745039605618516,0.00344196832812885,10.468469508589262,25.55765505474068,56.93747353848952,-29.70231043717692,9.229007678193186,6.258902345094601,0,0.0,03-01-04-01-01-02-01.wav,sad,1
1.5,0.5374149659863946,113.34762464266402,12.765604198077956,91.57544755062656,142.80479001903583,51.22934246840927,0.005217155460286133,37.37644392732758,19.37907908533647,56.92183962706725,-30.92482329450737,9.154242100802438,5.737272407256279,1,0.75,03-01-04-01-01-02-01.wav,sad,1
1.5,0.5034013605442177,107.34449434071865,10.704410562827519,88.73608539299192,134.14766889274114,45.41158349974921,0.004121363243950691,33.71723488353015,18.610638078903676,56.34502133567266,-8.384481461664755,9.84684091785258,5.6115838055426615,2,1.5,03-01-04-01-01-02-01.wav,sad,1
1.3202291666666666,0.13178294573643412,103.40531477557334,3.0090119877611086,92.37071183593606,107.73655830245141,15.36584646651535,0.0013539101981907475,2.420247208367546,25.58443356678674,46.97381462294616,-56.48567885392531,8.246813566277684,7.218733674068175,3,2.25,03-01-04-01-01-02-01.wav,sad,1
1.5,0.23129251700680273,118.95044079166341,6.835220900606498,102.92299223472715,129.4814023519774,26.55841011725026,0.0033940190078402266,-9.121972127920012,60.078227849182284,54.707318555330204,-300.0,8.387195404591926,4.481154705341937,0,0.0,03-01-04-01-02-01-01.wav,sad,1
1.5,0.6666666666666666,111.15333197663878,11.035585910872246,87.72082133213377,143.66930819167766,55.94848685954389,0.00452168981654349,33.63586442775153,34.9586336123744,54.66788603757928,-300.0,8.768276440058312,5.189124977874725,1,0.75,03-01-04-01-02-01-01.wav,sad,1
1.5,0.5034013605442177,107.24537512101631,9.89551428647202,87.72082133213377,143.66930819167766,55.94848685954389,0.0031301402968671945,26.157188084888194,25.10062744970542,50.82381477556186,-45.15937098468996,8.472203476722413,6.342135345805297,2,1.5,03-01-04-01-02-01-01.wav,sad,1
1.5,0.22448979591836735,116.59324248278112,12.865784152864533,82.60736921357962,132.71325335157317,50.105884137993556,0.0041360535949151195,6.037364907329816,32.28749738946176,56.29101197197898,-75.52286367733291,7.9221670352568125,5.73289864451604,0,0.0,03-01-04-01-02-02-01.wav,sad,1
1.5,0.6598639455782312,111.34467261360953,14.219222275378124,82.60736921357962,153.38289596235538,70.77552674877576,0.005896030438649792,40.10795861085542,18.647883764177266,56.750592910668615,-14.353859107032873,8.420525506179377,5.75412568924371,1,0.75,03-01-04-01-02-02-01.wav,sad,1
1.5,0.4897959183673469,109.93848797748358,14.174649437620895,87.77455527719928,153.38289596235538,65.6083406851561,0.004227808742009523,25.562288451528744,25.51764837612002,56.764029412074635,-24.872584303486885,8.215407141591108,6.008167970163673,2,1.5,03-01-04-01-02-02-01.wav,sad,1
1.5,0.16326530612244897,126.7387901273296,10.039229813528488,111.13628531300614,146.19947727018962,35.06319195718348,0.0042360360341072234,11.623354094792525,26.18248537234217,59.02988653128915,-23.189220037188285,7.079793980695041,6.619929792558293,0,0.0,03-01-04-02-01-01-01.wav,sad,1
1.5,0.5782312925170068,125.12146038875292,9.139059203054643,110.3879300096816,146.19947727018962,35.81154726050802,0.006550504917433448,39.30621650807534,19.139641058364916,59.0038140983604,-10.810907149002862,10.93767132415822,9.142536839395726,1,0.75,03-01-04-02-01-01-01.wav,sad,1
1.5,0.7278911564625851,121.99356377382402,8.843553384566656,106.1141019738789,142.01696086781706,35.90285889393816,0.006233662553315477,43.99329083729582,10.963672344756668,55.90036385467481,12.10205598200291,12.803227763565722,8.060692537621655,2,1.5,03-01-04-02-01-01-01.wav,sad,1
1.5,0.3129251700680272,118.9853175688646,7.588964787874778,107.4441091726182,131.4447199251511,24.000610752532907,0.00372728552117177,9.567223348124752,44.41331336031663,53.62482702329376,-300.0,11.334262582669213,5.844103891134542,3,2.25,03-01-04-02-01-01-01.wav,sad,1
1.5,0.17006802721088435,160.29201762049016,34.761477092916365,75.31911475224696,192.58542834965476,117.2663135974078,0.004612089851253584,-1.7388361371670018,49.97721838886614,60.18716061230165,-300.0,8.686241954818778,8.430394439048506,0,0.0,03-01-04-02-01-02-01.wav,sad,1
1.5,0.5306122448979592,151.28521094363998,22.06726649459199,111.65450593362014,193.47860114715107,81.82409521353092,0.011996821452481021,40.04337868115647,23.945767514478547,65.39998786658948,-46.43491966734308,12.271797758362261,5.3119439859276065,1,0.75,03-01-04-02-01-02-01.wav,sad,1
1.5,0.6666666666666666,136.94212274821737,16.681001129622658,110.11310904711961,193.47860114715107,83.36549210003146,0.012721050762595026,43.53216255288469,19.356703840852077,65.4461267861982,-6.414071873528662,11.51379797450327,3.980643842316746,2,1.5,03-01-04-02-01-02-01.wav,sad,1
1.4537083333333332,0.28169014084507044,123.94765307141388,7.089633922643763,110.53435342414066,136.7655798857862,26.231226461645534,0.006357688341557206,8.149958310270996,31.569228712317877,60.42113038843503,-48.4034228477486,9.287020594487194,4.958901376126025,3,2.25,03-01-04-02-01-02-01.wav,sad,1
1.5,0.272108843537415,143.87025645667924,23.187157431745273,107.38072451564001,173.92784677910214,66.54712226346213,0.005843791884056805,0.028636631270374992,56.08740812589292,58.79088699041777,-300.0,7.309941327006534,5.081264490842621,0,0.0,03-01-04-02-02-01-01.wav,sad,1
1.5,0.6326530612244898,148.9689434070403,23.499424795308567,107.38072451564001,201.57435262145137,94.19362810581136,0.011679597927231656,44.76404177111227,19.216543794706705,63.65965261480853,-19.38853304786784,9.204425557352724,5.402561882456881,1,0.75,03-01-04-02-02-01-01.wav,sad,1
1.5,0.6530612244897959,141.73452315826674,22.603565024420565,99.25413039312846,201.57435262145137,102.3202222283229,0.011887769254677,45.11289341528465,18.626707687452257,63.68568957380737,-8.194044590411163,9.919933709679464,5.305718512337343,2,1.5,03-01-04-02-02-01-01.wav,sad,1
1.4870833333333335,0.2689655172413793,126.83961237550898,10.73614014997291,102.08082187428377,143.6677006071441,41.58687873286033,0.006276560436766842,10.438867244300866,29.287801669319414,59.45960343006645,-34.50683212507481,9.809193524561836,5.348803564287602,3,2.25,03-01-04-02-02-01-01.wav,sad,1
1.5,0.24489795918367346,152.0986790599635,19.648917874024274,112.10597330144863,191.05716766629078,78.95119436484215,0.007525364452497729,9.313734577612495,33.288528395436515,61.978612681672246,-37.29326860216946,8.140020188966707,5.942692013661158,0,0.0,03-01-04-02-02-02-01.wav,sad,1
1.5,0.6394557823129252,146.9823079650698,21.1038654171707,78.68951911668016,196.49311232964754,117.80359321296739,0.014079342495817994,47.38580518309133,21.350383165265335,63.082048046735665,-34.665987141814625,8.056286615304776,5.0692384614961545,1,0.75,03-01-04-02-02-02-01.wav,sad,1
1.5,0.6938775510204082,135.31912595102798,20.43987468654566,78.68951911668016,196.49311232964754,117.80359321296739,0.013452643980355719,47.048311743215145,18.043305869260504,63.06721273479029,0.8267438222783828,8.339106114467345,4.320371983722324,2,1.5,03-01-04-02-02-02-01.wav,sad,1
1.4870625,0.27586206896551724,122.40902715850802,7.354666656893834,110.33326875132242,141.41735792666768,31.084089175345255,0.006302337058821023,9.945865999131307,30.202732611310118,60.75960632569365,-36.13473464302005,8.612084452695033,4.618695823104336,3,2.25,03-01-04-02-02-02-01.wav,sad,1
1.5,0.14965986394557823,179.99422400020904,60.86527367412855,114.35084255312566,265.00354404527417,150.6527014921485,0.00874698895080031,-12.166916512437314,97.0245082887012,64.67551274270295,-300.0,4.543631881595195,6.0511334526760985,0,0.0,03-01-05-01-01-01-01.wav,angry,1
1.5,0.4217687074829932,176.52715077668128,47.81594014643522,114.35084255312566,265.00354404527417,150.6527014921485,0.01849762272574226,47.20299289506296,15.685480971901482,69.61161655769253,6.181784001508404,7.098648987816275,5.115959594698003,1,0.75,03-01-05-01-01-01-01.wav,angry,1
1.5,0.5782312925170068,158.2894057952318,31.82951452793818,116.28000139547248,249.10551009980855,132.82550870433607,0.022562814844156086,53.18219553853247,12.627151872981068,69.70006127088892,11.67914034278937,7.581518033277566,4.482832539800704,2,1.5,03-01-05-01-01-01-01.wav,angry,1
1.5,0.2857142857142857,145.045351365621,11.013268256686489,116.28000139547248,157.10448012408142,40.82447872860894,0.015602189160989254,21.44150457162681,31.685528974965077,66.7661848770908,-27.84107964373934,7.4346523623985705,4.302498925117316,3,2.25,03-01-05-01-01-01-01.wav,angry,1
1.5,0.17006802721088435,231.95124793171053,70.69951279232242,142.41384253040198,322.4954045630904,180.08156203268842,0.014313284766825649,19.386951501420704,30.960870920907738,69.79344813630844,-33.10797354180981,4.882965922437438,5.560471585270942,0,0.0,03-01-05-01-01-02-01.wav,angry,1
1.5,0.46258503401360546,203.70894979902027,60.90722154802497,115.23628057771461,322.4954045630904,207.2591239853758,0.021307548562110736,50.04176002460309,15.905317597848665,69.70136591290107,5.651293147189809,5.512266973148573,5.099919897915757,1,0.75,03-01-05-01-01-02-01.wav,angry,1
1.5,0.6598639455782312,171.90221221670117,37.770845963354304,113.60844060594772,277.29728201515803,163.6888414092103,0.02127973885695023,55.56551366180163,8.394622438584202,68.51604120527044,28.08315845838117,7.592628952047927,5.195141542315276,2,1.5,03-01-05-01-01-02-01.wav,angry,1
1.5,0.3401360544217687,161.83422586619724,18.86516177109125,113.60844060594772,192.14202440358724,78.53358379763952,0.014271775244529585,25.23198191146972,30.604579408282515,64.65619787609106,-22.195046561639526,8.109051105042544,5.594002844656201,3,2.25,03-01-05-01-01-02-01.wav,angry,1
1.5,0.24489795918367346,181.16653996344277,29.780445822225417,130.84103012366703,224.76086437038725,93.91983424672023,0.012291791617319426,15.712419494627692,30.56557933708826,65.56425636256085,-26.218998247293506,5.834928605430087,5.063511634174924,0,0.0,03-01-05-01-02-01-01.wav,angry,1
1.5,0.5986394557823129,159.49735937137905,36.797969750992905,107.86904653121205,236.50899194341739,128.63994541220535,0.01771458085753943,48.94093400630324,17.85489895266636,68.62408370982428,1.242903056262136,5.365323383342138,5.352760488525612,1,0.75,03-01-05-01-02-01-01.wav,angry,1
1.5,0.46938775510204084,147.7280842849944,30.588100324348638,107.86904653121205,236.50899194341739,128.63994541220535,0.013772623392809404,40.57074352457299,22.716545676383117,68.67527188818946,-7.841898090780653,5.617573349803055,5.4978506977592545,2,1.5,03-01-05-01-02-01-01.wav,angry,1
1.2534999999999998,0.10655737704918032,156.59320899052565,8.765810524669744,143.94349038481897,170.28061437084784,26.33712398602887,0.0056806578008022105,8.20596560443011,26.28257834037835,60.520379071090346,-28.70841495765012,6.893463337556279,4.9855272419918135,3,2.25,03-01-05-01-02-01-01.wav,angry,1
1.5,0.23129251700680273,170.3208124214245,33.70100666244897,134.26962834339216,223.14660513691013,88.87697679351797,0.01897877711872936,22.6904541390081,27.836784530923772,71.2060062587217,-19.987313433499757,6.207130813118463,5.081432386105339,0,0.0,03-01-05-01-02-02-01.wav,angry,1
1.5,0.5306122448979592,168.05081019659548,30.59831149665715,134.0509852666021,240.33488284732576,106.28389758072365,0.028031834836916243,52.19581595719985,18.596495449988776,71.25750404781415,-0.3499321933737825,6.1455766604413995,6.209636281651473,1,0.75,03-01-05-01-02-02-01.wav,angry,1
1.5,0.5510204081632653,151.3435900170998,30.313220967568906,95.24197351758458,240.33488284732576,145.0929093297412,0.0225091848901299,51.64977125579784,15.420646064237335,70.95088587070626,7.445871132237281,6.646876534244945,6.1049027995180625,2,1.5,03-01-05-01-02-02-01.wav,angry,1
1.4870625,0.27586206896551724,143.86451531168692,92.03088733175903,86.85149559058344,538.8064277532901,451.95493216270665,0.009043145100332413,11.193846565448542,50.259196952136705,63.32564264601022,-300.0,6.504244413778845,4.121954049422201,3,2.25,03-01-05-01-02-02-01.wav,angry,1
1.5,0.21768707482993196,378.66443536833197,39.64060682911293,297.18761706480797,421.67730109180275,124.48968402699478,0.07550533996250934,44.332643142913234,19.942720212903648,83.73813573242721,3.4627678860031734,7.707738105667922,8.456053586877276,0,0.0,03-01-05-02-01-01-01.wav,angry,1
1.5,0.5986394557823129,362.9879133554658,53.897055231044135,107.03377069880983,421.67730109180275,314.64353039299294,0.11223598797318848,64.39593137619323,14.920861569193512,83.78424738516449,20.171643627894507,8.224157248287357,7.519748518572505,1,0.75,03-01-05-02-01-01-01.wav,angry,1
1.5,0.8027210884353742,318.15098022861014,71.05837707810667,84.36159647528734,398.39321645328323,314.0316199779959,0.12630631552909422,71.29966403565993,7.776911318280673,83.45121414884579,53.583810338977536,9.527024612582357,5.801181940646716,2,1.5,03-01-05-02-01-01-01.wav,angry,1
1.5,0.4217687074829932,284.1444715755552,64.39730969970834,84.36159647528734,355.26997069056887,270.9083742152815,0.09519181122450893,41.32254431893277,34.36251190543722,81.21314452811225,-9.018679636904201,9.645393847935464,5.161898043129286,3,2.25,03-01-05-02-01-01-01.wav,angry,1
1.5,0.22448979591836735,244.54993347716515,41.14625149881576,169.88963917728188,292.538593790313,122.6489546130311,0.0255226863270794,48.16568544629347,13.827446520225209,71.77938976250087,11.861796372683331,7.782675445166202,7.054747956503003,0,0.0,03-01-05-02-01-02-01.wav,angry,1
1.5,0.5238095238095238,274.6932227620517,37.35116311385978,172.54547093185005,330.0342489211502,157.48877798930016,0.07011983553014181,60.626149606346495,14.13672031880541,80.88050462495367,21.685980927988386,10.091292766446296,7.211649804288787,1,0.75,03-01-05-02-01-02-01.wav,angry,1
1.5,0.7551020408163265,264.1975690104969,46.291869282021594,91.04981794941271,330.0342489211502,238.98443097173748,0.08548250172546935,67.39061673655253,8.130299359168415,80.84715127127058,49.341171707842975,10.388803507943209,6.515734544171489,2,1.5,03-01-05-02-01-02-01.wav,angry,1
1.5,0.6326530612244898,229.490274622675,48.48553979045965,91.04981794941271,296.5954419295228,205.54562398011007,0.0590680826781402,52.66297768810594,23.307668014870423,78.43763226484073,5.126246019198556,10.753918381423683,5.280666717171238,3,2.25,03-01-05-02-01-02-01.wav,angry,1
1.3710416666666667,0.1791044776119403,189.91324651188165,24.85422259669982,162.05763993953315,233.0566813820166,70.99904144248345,0.02249778827505193,22.781270471077416,21.353949826584234,73.28979633102973,4.075071679494237,11.557384180240883,4.25429119344867,4,3.0,03-01-05-02-01-02-01.wav,angry,1
1.5,0.23129251700680273,214.0368265041029,38.59673836926864,140.92869033071347,259.64440543961217,118.7157151088987,0.04721906218233398,38.79893824310534,21.666589576166793,78.27612009701342,-1.4107367992812425,7.645401729429336,7.095903126102788,0,0.0,03-01-05-02-02-01-01.wav,angry,1
